record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs,ai_automation_impact,ai_replacement_risk,open_roles,hiring_trend,remote_jobs_percentage,top_hiring_role,stock_growth_percent,revenue_growth_percent,salary_budget_change,ai_adoption_level,employee_sentiment,job_security_score,market_condition
T7477,Stripe,FinTech,USA,Enterprise,Feb,2025,222.0,,Overhiring Correction,3.2,1.5,5612.0,Moderate Hiring,17.3,DevOps Engineer,-44.5,36.1,21.1,2.1,9.2,9.1,Stable
T7478,Netflix,Cybersecurity,Singapore,Mid-size,May,2025,2472.0,8.5,Restructuring,3.1,,686.0,Hiring Freeze,72.8,ML Engineer,-25.7,28.5,13.2,4.6,9.1,6.0,Bull Market
T7479,Palantir,Cloud,USA,Big Tech,Mar,2026,354.0,3.9,Restructuring,,,3572.0,Moderate Hiring,41.6,Frontend Developer,89.7,33.5,21.1,6.5,5.9,8.4,Bull Market
T7480,Google,Cloud,Canada,Big Tech,Nov,2026,1644.0,33.8,Restructuring,13.6,10.0,279.0,Downsizing,66.8,Cloud Engineer,84.3,53.4,6.8,8.5,4.5,4.4,Recession
T7481,Airbnb,Cloud,Singapore,Mid-size,Mar,2025,413.0,5.7,Cost Cutting,7.8,9.5,2122.0,Hiring Freeze,70.8,ML Engineer,58.6,43.0,21.3,6.6,7.6,7.3,Bull Market
T7482,Oracle,Cloud,Germany,Mid-size,Mar,2025,3193.0,2.2,Market Slowdown,1.4,1.0,1224.0,Hiring Freeze,27.5,Data Scientist,52.7,-19.6,0.4,1.2,8.0,7.2,Stable
T7483,Microsoft,FinTech,UK,,Sep,2025,12380.0,,Restructuring,,10.0,1818.0,Hiring Freeze,10.5,DevOps Engineer,21.1,,,6.6,7.1,4.8,Recession
T7484,Intel,Cybersecurity,USA,Enterprise,May,2026,434.0,8.5,AI Automation,3.6,7.3,296.0,Hiring Freeze,12.7,DevOps Engineer,49.5,39.2,25.3,4.7,8.6,7.2,Stable
T7485,SAP,E-Commerce,UK,Mid-size,Feb,2024,2150.0,17.4,Market Slowdown,9.3,6.7,5682.0,Moderate Hiring,55.3,Cloud Engineer,15.9,11.6,-2.9,7.3,4.4,5.1,Stable
T7486,SAP,Cybersecurity,UK,Startup,Mar,2025,4446.0,15.3,Cost Cutting,5.6,6.7,2410.0,Downsizing,60.6,Cybersecurity Analyst,66.9,23.9,11.1,3.4,6.8,5.3,Stable
T7487,Netflix,Cybersecurity,India,Mid-size,May,2026,715.0,17.3,Overhiring Correction,3.6,9.3,4428.0,Hiring Freeze,37.5,Cloud Engineer,-2.6,-15.7,,3.7,5.9,4.0,Stable
T7488,Airbnb,FinTech,Singapore,Enterprise,Jun,2024,721.0,3.8,Overhiring Correction,12.1,6.3,2721.0,Moderate Hiring,17.5,Cybersecurity Analyst,-11.1,-19.4,4.7,8.3,5.3,6.2,Bull Market
T7489,Databricks,E-Commerce,Germany,Enterprise,Mar,2026,2713.0,,Overhiring Correction,7.0,3.0,826.0,Hiring Freeze,49.7,DevOps Engineer,68.6,-0.4,6.8,4.5,6.6,6.1,Stable
T7490,Microsoft,Social Media,UK,Big Tech,Jul,2024,348.0,7.1,Market Slowdown,4.7,,4611.0,Hiring Freeze,,Frontend Developer,0.6,10.2,,3.7,6.2,5.8,Bull Market
T7491,Google,AI,Singapore,Big Tech,Jan,2025,2300.0,7.8,Cost Cutting,5.3,8.5,8595.0,Moderate Hiring,80.7,ML Engineer,10.9,-5.7,-0.2,7.0,5.0,4.8,Bull Market
T7492,SAP,E-Commerce,USA,Enterprise,Sep,2025,2173.0,8.4,Cost Cutting,3.3,4.1,921.0,Hiring Freeze,48.2,Cloud Engineer,57.9,38.9,6.3,2.1,8.8,6.7,Recession
T7493,Adobe,Cybersecurity,UK,Mid-size,Jun,2024,2106.0,5.0,Overhiring Correction,8.6,7.1,4290.0,Moderate Hiring,54.2,Data Scientist,74.3,-3.5,7.7,6.1,7.2,6.7,Stable
T7494,Airbnb,AI,,,Dec,2024,18918.0,,Overhiring Correction,5.4,9.9,3811.0,Downsizing,53.3,ML Engineer,77.3,-4.9,-17.2,3.4,4.1,3.0,Recession
T7495,Meta,Cybersecurity,India,Startup,Nov,2026,18168.0,,AI Automation,8.4,10.0,1067.0,Hiring Freeze,38.5,DevOps Engineer,50.7,1.7,-4.0,9.7,3.7,3.1,Recession
T7496,Databricks,Cybersecurity,Canada,Mid-size,Oct,2024,2291.0,6.8,Market Slowdown,16.0,6.5,5088.0,Moderate Hiring,88.4,Software Engineer,24.4,-24.4,-7.4,9.5,6.4,5.1,Bull Market
T7497,Netflix,,,Startup,Mar,2024,12865.0,30.9,Market Slowdown,2.5,,1680.0,Downsizing,16.4,Cloud Engineer,,-21.7,-8.2,,5.9,3.2,Recession
T7498,Spotify,E-Commerce,Canada,Startup,Dec,2024,555.0,5.5,,1.9,5.4,2859.0,Hiring Freeze,37.5,Software Engineer,17.1,-3.5,0.4,2.3,,5.8,Bull Market
T7499,Stripe,Cloud,Canada,Startup,Feb,2024,1670.0,6.2,AI Automation,8.2,6.7,1120.0,Hiring Freeze,53.0,Cybersecurity Analyst,37.8,-24.0,-10.8,7.9,6.9,5.8,Bull Market
T7500,Netflix,,,Mid-size,Oct,2026,,17.2,Overhiring Correction,9.3,10.0,4592.0,Hiring Freeze,22.7,DevOps Engineer,-30.0,56.3,12.8,8.1,6.9,6.6,Stable
T7501,Anthropic,Cloud,UK,Enterprise,Jul,2024,1934.0,2.3,,6.0,5.3,1101.0,Moderate Hiring,74.2,ML Engineer,57.6,-7.5,0.5,5.9,6.1,,Bull Market
T7502,,Gaming,India,Enterprise,Nov,2025,787.0,2.6,Restructuring,4.8,4.7,721.0,Moderate Hiring,,Software Engineer,-31.8,31.8,,4.8,7.6,6.8,Bull Market
T7503,Meta,AI,India,Big Tech,Aug,2024,5860.0,17.4,Market Slowdown,5.0,9.1,2087.0,Hiring Freeze,27.0,ML Engineer,-6.0,33.9,4.8,5.5,6.3,4.7,Recession
T7504,Meta,E-Commerce,Canada,Enterprise,Jul,2024,699.0,1.2,Overhiring Correction,6.2,2.3,4887.0,Moderate Hiring,80.3,Cloud Engineer,37.2,53.0,31.7,3.7,8.6,8.2,Bull Market
T7505,Anthropic,Cybersecurity,Canada,Enterprise,Nov,2024,4984.0,,Overhiring Correction,,10.0,1755.0,Hiring Freeze,38.3,ML Engineer,-13.3,2.2,,5.5,6.2,3.7,Recession
T7506,Salesforce,AI,UK,Startup,Nov,2026,914.0,0.6,Restructuring,5.8,3.6,5798.0,Aggressive Hiring,41.0,ML Engineer,-5.0,-23.5,-7.8,3.6,8.1,,Bull Market
T7507,NVIDIA,AI,USA,Big Tech,Oct,2025,6231.0,19.3,AI Automation,5.3,7.7,,Hiring Freeze,70.9,Data Scientist,-14.9,,-3.7,6.4,5.9,5.1,Recession
T7508,Microsoft,Gaming,Germany,Startup,Apr,2025,6417.0,,Market Slowdown,8.2,10.0,5154.0,Hiring Freeze,54.6,Software Engineer,12.8,30.4,8.0,5.4,6.5,4.7,Stable
T7509,Anthropic,Social Media,Germany,Mid-size,Dec,2025,3458.0,13.5,Overhiring Correction,2.6,5.6,1971.0,Hiring Freeze,75.6,ML Engineer,-0.6,-0.8,,1.7,4.9,6.3,Stable
T7510,Google,Gaming,USA,Mid-size,Sep,2025,6649.0,12.4,Overhiring Correction,1.6,5.4,3722.0,Hiring Freeze,33.6,Frontend Developer,-13.3,7.1,3.8,1.4,6.2,6.8,Stable
T7511,Uber,FinTech,India,Mid-size,Sep,2026,2887.0,23.9,Restructuring,5.4,10.0,1703.0,Hiring Freeze,86.8,DevOps Engineer,-4.4,42.9,21.7,6.2,7.1,4.9,Recession
T7512,OpenAI,AI,UK,Enterprise,Dec,2026,1109.0,17.1,Market Slowdown,1.8,5.7,6044.0,Hiring Freeze,44.9,ML Engineer,-38.0,58.3,23.1,2.2,8.3,5.9,Recession
T7513,Databricks,Cybersecurity,UK,Big Tech,Aug,2026,1457.0,9.5,Restructuring,1.0,2.2,4165.0,,59.1,Cloud Engineer,63.1,9.1,0.8,1.7,,7.6,Bull Market
T7514,Meta,AI,Germany,Startup,Dec,2026,2032.0,25.1,AI Automation,5.5,9.6,9398.0,Aggressive Hiring,40.6,ML Engineer,,41.3,3.7,,7.1,3.9,Recession
T7515,,FinTech,India,Mid-size,Jun,2026,2867.0,9.2,Cost Cutting,,4.7,3325.0,Moderate Hiring,15.7,Product Manager,89.0,38.2,12.0,1.7,7.0,7.5,Stable
T7516,Microsoft,Social Media,Germany,Mid-size,Jan,2025,1638.0,3.0,AI Automation,3.8,3.1,1614.0,,,Cloud Engineer,23.8,-13.0,-2.5,2.9,8.0,7.2,Bull Market
T7517,Intel,FinTech,Canada,Big Tech,Feb,2026,,7.1,Market Slowdown,9.6,5.8,1090.0,Hiring Freeze,60.1,Product Manager,12.0,19.4,,6.2,,7.0,Stable
T7518,Airbnb,Cybersecurity,Germany,Startup,Feb,2025,4902.0,17.0,Market Slowdown,5.4,10.0,3839.0,Hiring Freeze,10.9,Data Scientist,48.3,48.2,11.7,8.8,5.6,6.7,Stable
T7519,Apple,Gaming,USA,Startup,Oct,2025,5241.0,9.9,Overhiring Correction,12.5,9.5,445.0,Moderate Hiring,23.6,Cybersecurity Analyst,33.7,-23.5,-13.2,9.7,5.2,3.7,Recession
T7520,Microsoft,,India,Big Tech,Feb,2025,5566.0,5.3,Cost Cutting,3.8,1.1,2922.0,Hiring Freeze,10.5,Cybersecurity Analyst,-22.6,24.0,17.0,2.4,8.3,7.5,Stable
T7521,Airbnb,E-Commerce,Singapore,Big Tech,Sep,2024,4915.0,15.3,Market Slowdown,13.1,10.0,4055.0,Hiring Freeze,52.0,,81.4,11.6,,8.3,5.7,5.7,Stable
T7522,Airbnb,AI,India,Big Tech,Dec,2024,2278.0,4.8,AI Automation,5.9,4.9,3176.0,Moderate Hiring,,ML Engineer,16.0,14.9,2.4,9.5,6.1,7.5,Stable
T7523,Stripe,Cybersecurity,USA,Startup,Jul,2024,1316.0,3.4,Overhiring Correction,6.5,6.1,2282.0,Hiring Freeze,65.8,Software Engineer,36.5,,14.2,4.1,6.9,6.9,Bull Market
T7524,Netflix,Cloud,UK,Enterprise,Jul,2025,1634.0,8.1,Market Slowdown,9.8,5.8,781.0,Hiring Freeze,59.6,ML Engineer,61.9,23.9,7.1,6.2,,6.5,Bull Market
T7525,Stripe,Gaming,Singapore,Enterprise,Nov,2026,1142.0,2.6,Restructuring,,2.2,5886.0,Hiring Freeze,33.8,Data Scientist,73.2,24.1,-0.4,1.3,7.5,7.2,Bull Market
T7526,Anthropic,Social Media,Singapore,Enterprise,Aug,2026,5026.0,1.9,AI Automation,11.6,7.2,4458.0,Moderate Hiring,70.2,Data Scientist,10.9,8.5,-2.6,7.1,7.5,7.2,Stable
T7527,Intel,FinTech,India,,Nov,2024,10792.0,19.4,Market Slowdown,10.5,10.0,65.0,Downsizing,18.2,Software Engineer,55.3,25.9,-0.4,7.7,7.6,4.8,Recession
T7528,Intel,Cybersecurity,Singapore,Enterprise,Jan,2025,11294.0,30.6,Overhiring Correction,5.9,10.0,1601.0,Downsizing,33.2,,36.7,39.2,18.5,5.2,6.2,4.0,
T7529,Spotify,AI,Canada,Startup,Jan,2024,19050.0,38.8,,13.7,10.0,3315.0,Hiring Freeze,72.0,ML Engineer,-10.9,23.6,0.9,9.4,6.3,3.8,Recession
T7530,Stripe,FinTech,Germany,Startup,Apr,2024,17781.0,17.7,AI Automation,2.9,7.0,1611.0,Downsizing,51.8,Product Manager,2.7,37.1,12.5,1.9,5.5,6.2,Recession
T7531,NVIDIA,E-Commerce,Canada,Mid-size,May,2024,2892.0,3.2,Cost Cutting,6.3,8.7,3244.0,Moderate Hiring,54.5,Frontend Developer,25.1,-12.9,-4.0,5.2,5.6,5.5,Stable
T7532,Meta,,UK,Startup,Nov,2025,1199.0,17.9,Market Slowdown,12.2,10.0,3035.0,Hiring Freeze,87.8,Software Engineer,,44.1,14.4,8.6,5.8,6.2,Stable
T7533,Google,Cybersecurity,USA,Startup,Feb,2024,1615.0,7.8,Overhiring Correction,4.9,8.4,710.0,Hiring Freeze,,DevOps Engineer,41.7,-21.1,-8.4,6.3,4.0,5.4,Stable
T7534,Microsoft,E-Commerce,Canada,Big Tech,Jan,2025,1467.0,4.8,Overhiring Correction,5.0,4.4,3037.0,Hiring Freeze,60.9,Data Scientist,15.7,,10.6,3.4,9.5,8.6,Stable
T7535,Netflix,Gaming,USA,,Dec,2025,5377.0,12.9,Market Slowdown,6.4,6.7,2097.0,Hiring Freeze,37.7,Product Manager,-18.4,55.5,18.7,4.0,,7.0,Stable
T7536,Stripe,FinTech,UK,Enterprise,Oct,2024,3676.0,13.9,AI Automation,10.8,,1316.0,Hiring Freeze,56.9,Product Manager,-39.1,13.9,5.1,6.5,4.6,5.1,Recession
T7537,Anthropic,FinTech,Singapore,Big Tech,May,2026,1940.0,,Cost Cutting,6.5,10.0,2766.0,Moderate Hiring,15.9,Cybersecurity Analyst,-7.8,-18.2,-0.7,8.0,5.9,3.9,Stable
T7538,Spotify,E-Commerce,Canada,Startup,Sep,2026,1838.0,1.4,Overhiring Correction,8.4,6.7,4535.0,Moderate Hiring,84.1,,79.6,4.2,13.2,8.6,5.1,5.8,Bull Market
T7539,Microsoft,AI,Germany,Big Tech,Mar,2024,19396.0,40.0,,7.6,10.0,4884.0,Hiring Freeze,83.3,ML Engineer,-35.8,7.3,-2.3,4.9,3.0,2.5,Recession
T7540,Databricks,E-Commerce,USA,Mid-size,Nov,2026,1450.0,7.4,,6.8,,211.0,Hiring Freeze,15.5,DevOps Engineer,39.8,32.5,12.9,6.3,5.7,7.6,Bull Market
T7541,SAP,Social Media,Germany,Mid-size,Jun,2025,1970.0,8.2,Overhiring Correction,14.9,10.0,1967.0,Hiring Freeze,81.3,ML Engineer,-37.9,32.4,6.2,9.4,5.7,6.0,Bull Market
T7542,Palantir,AI,USA,Startup,Aug,2025,2408.0,7.3,,2.2,3.7,4359.0,Moderate Hiring,74.8,Data Scientist,46.6,,-6.7,2.6,4.8,6.0,Bull Market
T7543,Intel,Gaming,USA,Startup,May,2024,3302.0,2.7,Market Slowdown,8.9,5.9,,Moderate Hiring,88.5,Cloud Engineer,67.5,27.5,5.9,6.1,8.7,6.7,Stable
T7544,NVIDIA,E-Commerce,Germany,Startup,Nov,2024,1925.0,4.7,Market Slowdown,10.7,10.0,5080.0,Moderate Hiring,32.9,Cloud Engineer,-18.2,22.6,18.4,7.3,7.2,5.9,Bull Market
T7545,Databricks,E-Commerce,Germany,Enterprise,Mar,2025,4826.0,16.0,Market Slowdown,5.2,10.0,4345.0,Hiring Freeze,12.8,Data Scientist,88.2,15.9,3.8,7.6,7.8,5.5,Stable
T7546,Adobe,Gaming,UK,Enterprise,Feb,2026,6861.0,7.1,Restructuring,4.7,4.3,1929.0,Hiring Freeze,18.0,Cybersecurity Analyst,-37.3,44.2,23.2,3.4,9.1,,
T7547,Amazon,FinTech,Canada,Startup,Jan,2026,1909.0,5.9,Overhiring Correction,8.3,4.3,5125.0,Moderate Hiring,86.6,Cloud Engineer,-40.5,,-4.2,5.4,7.9,5.6,Bull Market
T7548,Google,FinTech,UK,Enterprise,Mar,2026,114.0,4.4,Market Slowdown,10.8,10.0,3569.0,Moderate Hiring,76.9,Frontend Developer,-0.8,-3.2,6.4,9.3,5.2,4.5,Stable
T7549,Apple,Gaming,USA,Big Tech,Sep,2026,3316.0,13.7,Restructuring,2.4,5.1,1833.0,Hiring Freeze,54.2,Product Manager,,57.5,14.4,3.5,8.1,6.9,Stable
T7550,Uber,Gaming,Canada,Startup,Jul,2026,5711.0,10.3,Restructuring,8.3,10.0,1100.0,Moderate Hiring,23.1,,-26.6,-5.0,4.5,8.4,5.8,,Stable
T7551,OpenAI,FinTech,Singapore,Mid-size,Mar,2024,6956.0,16.0,Cost Cutting,5.0,7.1,3116.0,Hiring Freeze,29.2,Cloud Engineer,-29.9,57.4,21.6,4.3,9.2,7.7,Stable
T7552,Microsoft,Gaming,UK,Big Tech,Jan,2025,10816.0,15.8,Market Slowdown,4.6,7.7,408.0,Hiring Freeze,56.3,DevOps Engineer,39.3,46.0,6.3,4.7,5.5,6.6,Recession
T7553,Palantir,AI,USA,Mid-size,Jan,2025,573.0,17.1,Restructuring,11.1,10.0,5526.0,,30.7,Data Scientist,,-21.1,-18.2,7.1,3.3,4.4,Stable
T7554,Palantir,Cloud,Germany,Mid-size,Nov,2026,6350.0,17.3,Restructuring,5.4,8.4,1788.0,Hiring Freeze,76.6,Software Engineer,-18.4,-23.0,-7.1,4.7,6.2,3.9,Stable
T7555,Anthropic,AI,USA,Mid-size,Feb,2025,1915.0,7.2,Restructuring,6.3,4.8,1931.0,Moderate Hiring,48.0,Data Scientist,-25.5,10.0,4.2,6.6,5.8,5.8,Bull Market
T7556,Netflix,Cloud,Canada,Mid-size,Jul,2024,3976.0,10.3,AI Automation,6.8,5.3,676.0,Hiring Freeze,47.1,ML Engineer,65.6,-6.9,-3.6,4.1,,6.2,Stable
T7557,SAP,Social Media,Germany,Mid-size,Jun,2026,6598.0,11.8,AI Automation,5.6,,3165.0,Hiring Freeze,83.3,Cybersecurity Analyst,11.8,48.7,8.9,4.2,5.6,6.0,
T7558,Uber,Cloud,Germany,Startup,Nov,2025,1917.0,10.0,Cost Cutting,2.4,4.7,3580.0,Hiring Freeze,87.4,Cybersecurity Analyst,73.3,43.2,6.3,2.1,7.4,8.0,Bull Market
T7559,SAP,Gaming,USA,Startup,Apr,2024,18935.0,14.4,Cost Cutting,,9.1,1524.0,Moderate Hiring,70.5,ML Engineer,-33.7,-4.9,2.1,9.2,5.8,,Recession
T7560,Meta,AI,India,Enterprise,Jan,2025,,,Restructuring,5.4,5.3,2000.0,,19.4,ML Engineer,-1.9,55.0,15.6,7.6,9.1,7.9,Recession
T7561,OpenAI,Social Media,UK,Startup,Sep,2026,2286.0,15.6,Market Slowdown,5.5,10.0,434.0,,54.2,Data Scientist,34.2,-17.9,-1.3,6.9,5.8,3.9,Stable
T7562,Airbnb,Cloud,USA,,May,2026,1345.0,17.1,Overhiring Correction,8.9,10.0,3830.0,Hiring Freeze,76.9,Frontend Developer,,19.8,5.6,8.0,5.4,4.0,Stable
T7563,Airbnb,FinTech,Germany,Mid-size,Jun,2024,,31.3,AI Automation,1.7,7.3,577.0,Downsizing,65.4,DevOps Engineer,34.5,34.4,7.9,2.7,4.3,3.5,Recession
T7564,Anthropic,FinTech,Canada,Mid-size,May,2026,959.0,8.3,Cost Cutting,10.6,9.0,,Hiring Freeze,82.0,Frontend Developer,-1.2,49.5,30.5,6.5,8.7,7.7,Bull Market
T7565,Microsoft,FinTech,India,,Sep,2025,1291.0,8.8,AI Automation,1.5,3.1,3125.0,Hiring Freeze,77.8,Cybersecurity Analyst,23.3,54.9,21.1,1.1,,8.0,Stable
T7566,NVIDIA,E-Commerce,India,,Apr,2024,4671.0,27.7,Cost Cutting,2.1,4.8,,Downsizing,,Software Engineer,81.3,14.3,-8.3,1.7,3.9,4.4,Recession
T7567,,E-Commerce,Canada,Startup,Feb,2026,6529.0,7.2,Cost Cutting,1.6,4.2,1624.0,Hiring Freeze,,Software Engineer,59.7,,5.0,1.4,5.6,6.7,Stable
T7568,Amazon,Gaming,Singapore,Enterprise,May,2026,1465.0,2.9,AI Automation,1.4,2.2,424.0,Hiring Freeze,37.5,DevOps Engineer,-1.5,54.1,,2.1,9.0,9.0,
T7569,Apple,,UK,Startup,Sep,2026,2125.0,8.6,,3.6,6.3,630.0,Hiring Freeze,16.5,Data Scientist,65.8,29.5,10.7,4.4,8.6,6.1,Bull Market
T7570,Uber,FinTech,USA,Startup,Oct,2025,207.0,12.7,Market Slowdown,2.5,7.2,2499.0,Hiring Freeze,10.9,,14.6,,,3.5,5.9,6.0,Stable
T7571,Salesforce,,UK,Big Tech,Oct,2026,5834.0,10.2,Restructuring,,10.0,4013.0,Hiring Freeze,86.6,Frontend Developer,-22.1,16.4,11.2,7.5,6.2,4.6,Stable
T7572,Apple,FinTech,India,Big Tech,Feb,2025,885.0,,AI Automation,5.0,10.0,4458.0,Hiring Freeze,,,-37.6,-18.6,-7.0,7.9,4.0,2.7,Stable
T7573,Apple,AI,India,Enterprise,Dec,2025,2370.0,10.9,,2.7,4.4,6239.0,Moderate Hiring,45.3,Data Scientist,-9.9,30.7,18.2,1.7,,7.9,Stable
T7574,SAP,FinTech,Germany,Enterprise,Apr,2024,16536.0,34.8,AI Automation,,10.0,158.0,Downsizing,61.4,ML Engineer,-23.2,49.2,16.4,3.0,7.5,3.8,Recession
T7575,Apple,Cloud,UK,Mid-size,Aug,2024,1317.0,2.0,Restructuring,8.5,5.0,1540.0,Moderate Hiring,10.1,Product Manager,8.4,30.1,12.5,5.7,8.9,8.6,Bull Market
T7576,NVIDIA,FinTech,India,Mid-size,Dec,2026,7302.0,22.3,Market Slowdown,5.4,10.0,888.0,Downsizing,51.3,Product Manager,-39.5,,-11.0,5.0,3.7,3.1,Recession
T7577,Amazon,Gaming,Canada,Big Tech,Feb,2024,17408.0,28.7,AI Automation,5.4,10.0,1403.0,Hiring Freeze,78.8,ML Engineer,-25.0,-11.5,-17.9,8.3,5.3,2.6,Recession
T7578,Salesforce,Cloud,Canada,Mid-size,Oct,2026,2188.0,13.6,Overhiring Correction,6.1,7.8,440.0,,25.4,Software Engineer,-44.2,17.9,1.6,9.3,5.8,5.4,Stable
T7579,Uber,Social Media,USA,Big Tech,Nov,2025,935.0,12.0,Cost Cutting,4.8,10.0,5300.0,Moderate Hiring,40.1,Frontend Developer,,13.7,14.5,6.0,,6.1,Stable
T7580,Meta,Social Media,Singapore,Startup,Aug,2026,17984.0,14.4,,6.6,6.0,851.0,Hiring Freeze,48.6,Data Scientist,18.9,53.4,27.3,5.5,5.8,6.8,Recession
T7581,Amazon,AI,USA,Startup,Jan,2026,4233.0,13.9,Market Slowdown,3.8,7.6,3953.0,Hiring Freeze,11.8,ML Engineer,-23.2,23.8,11.8,,7.3,5.8,
T7582,NVIDIA,AI,USA,Enterprise,May,2026,1166.0,7.8,Market Slowdown,6.0,10.0,5163.0,Moderate Hiring,39.8,ML Engineer,82.0,-15.6,-12.2,7.5,5.2,5.0,Bull Market
T7583,NVIDIA,E-Commerce,Canada,Big Tech,Feb,2024,11628.0,17.3,Cost Cutting,2.7,4.3,133.0,Hiring Freeze,24.3,Cybersecurity Analyst,59.4,58.4,12.7,2.3,9.1,7.6,Recession
T7584,Palantir,,Canada,Enterprise,Nov,2026,1427.0,,Cost Cutting,5.6,,1156.0,Moderate Hiring,63.7,DevOps Engineer,18.9,30.2,14.3,8.9,5.7,7.5,Bull Market
T7585,Apple,E-Commerce,Singapore,Mid-size,Dec,2026,,,AI Automation,4.7,6.6,1695.0,Downsizing,31.4,ML Engineer,-2.5,20.8,-6.8,3.5,4.4,5.2,Recession
T7586,Netflix,FinTech,India,Mid-size,Sep,2026,1733.0,8.8,Overhiring Correction,1.9,3.0,3604.0,Hiring Freeze,75.7,Cloud Engineer,-22.2,3.6,6.5,2.5,6.5,6.5,Stable
T7587,Google,E-Commerce,Germany,Big Tech,Aug,2025,1811.0,4.7,Market Slowdown,4.3,3.5,3953.0,Moderate Hiring,39.9,DevOps Engineer,-25.5,43.6,21.9,6.9,7.0,9.1,Stable
T7588,Adobe,,Canada,Enterprise,Sep,2026,2024.0,16.3,AI Automation,11.0,10.0,1302.0,Hiring Freeze,,ML Engineer,-39.0,-5.8,-6.8,7.9,3.6,3.8,Recession
T7589,Spotify,E-Commerce,India,Startup,Jun,2026,555.0,8.0,Cost Cutting,9.8,,1640.0,Hiring Freeze,43.2,Cloud Engineer,24.5,8.4,7.0,5.9,5.3,,Bull Market
T7590,Spotify,E-Commerce,UK,Startup,Jan,2026,968.0,7.5,Overhiring Correction,13.8,10.0,563.0,Moderate Hiring,35.9,Frontend Developer,44.9,48.5,29.1,8.8,8.0,6.6,Bull Market
T7591,Spotify,Social Media,Germany,Startup,Mar,2024,5970.0,38.3,,3.8,10.0,375.0,Downsizing,24.0,ML Engineer,89.4,56.8,10.7,4.9,,4.7,Recession
T7592,Spotify,Social Media,UK,Enterprise,Nov,2025,5830.0,6.6,Overhiring Correction,8.4,8.7,1548.0,Moderate Hiring,,DevOps Engineer,-7.1,-18.6,-11.5,7.8,7.2,5.3,Stable
T7593,Adobe,Cybersecurity,UK,Big Tech,May,2025,7124.0,31.0,AI Automation,3.9,10.0,328.0,Downsizing,37.1,Cloud Engineer,78.5,-23.9,-16.3,,4.7,3.0,Recession
T7594,Spotify,Cloud,USA,Enterprise,Oct,2026,820.0,4.3,Overhiring Correction,16.5,7.0,3371.0,Moderate Hiring,20.4,ML Engineer,85.6,17.0,2.5,9.7,5.4,7.1,Stable
T7595,Amazon,FinTech,India,Big Tech,Aug,2024,12253.0,16.8,Cost Cutting,5.4,6.3,1206.0,,42.0,Software Engineer,60.0,44.4,10.7,4.5,7.7,6.7,Recession
T7596,Uber,Gaming,Canada,Startup,Sep,2024,5119.0,8.7,Restructuring,,3.2,3534.0,Moderate Hiring,34.9,Product Manager,-37.1,33.2,3.8,1.3,5.4,6.8,Stable
T7597,NVIDIA,Gaming,UK,Big Tech,Apr,2026,673.0,5.2,Overhiring Correction,15.8,8.1,5872.0,Moderate Hiring,69.0,ML Engineer,-15.9,51.7,,9.7,8.6,6.9,Bull Market
T7598,Intel,FinTech,UK,Enterprise,Jun,2026,5652.0,37.1,Overhiring Correction,5.2,10.0,922.0,Downsizing,73.2,ML Engineer,-9.5,5.8,-9.6,,5.1,2.0,Recession
T7599,Microsoft,Gaming,India,Big Tech,Jul,2025,1661.0,1.1,Restructuring,11.9,10.0,3142.0,Moderate Hiring,70.2,Software Engineer,,-19.5,,7.8,6.8,4.6,Bull Market
T7600,Uber,AI,Canada,Big Tech,Apr,2026,5897.0,9.7,Overhiring Correction,12.3,8.8,,Moderate Hiring,42.4,ML Engineer,50.0,0.5,3.5,8.7,6.7,4.7,Recession
T7601,Uber,FinTech,,Big Tech,Dec,2025,111.0,0.2,Market Slowdown,3.1,4.1,646.0,,37.4,Software Engineer,-19.6,-18.1,-14.5,2.2,5.2,6.6,Bull Market
T7602,Uber,Cybersecurity,USA,Startup,Sep,2024,1988.0,39.3,Overhiring Correction,11.9,10.0,1976.0,Hiring Freeze,74.0,Product Manager,-12.1,9.1,-4.5,7.4,6.1,3.2,Recession
T7603,Stripe,Gaming,USA,Mid-size,Jan,2025,4039.0,40.0,Cost Cutting,6.2,10.0,140.0,,25.8,Cybersecurity Analyst,-16.7,6.5,-8.6,9.7,5.9,2.4,Recession
T7604,Databricks,Cybersecurity,UK,Enterprise,Jun,2024,1138.0,4.6,Restructuring,2.8,5.8,5024.0,Hiring Freeze,68.5,Software Engineer,14.0,58.4,27.2,4.2,7.9,7.5,Stable
T7605,Anthropic,AI,UK,Startup,May,2025,16002.0,28.2,,7.1,9.3,2034.0,Hiring Freeze,39.8,ML Engineer,-36.7,41.6,20.1,4.2,6.1,5.4,Recession
T7606,SAP,Cybersecurity,UK,Big Tech,Mar,2024,5069.0,24.8,Restructuring,6.0,10.0,1013.0,Hiring Freeze,48.2,Frontend Developer,-25.0,,4.9,8.9,5.7,3.0,Recession
T7607,NVIDIA,Cloud,Singapore,Big Tech,May,2024,2896.0,18.6,Overhiring Correction,3.8,8.3,405.0,Downsizing,65.8,ML Engineer,,-2.6,-3.8,3.5,6.9,3.7,Recession
T7608,Microsoft,FinTech,UK,Enterprise,Feb,2026,6797.0,17.5,Market Slowdown,2.3,6.2,5657.0,Hiring Freeze,,Cybersecurity Analyst,-1.4,3.8,-11.2,2.3,6.8,4.5,Stable
